agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,sensitivity,se_ratio,pft_class,landsat_treecover,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,NBR,NDMI,EVI,VV_mean,VH_mean,VV_std,VV_VH_ratio,HH_db,HV_db,HH_HV_db,elev,slope,northness,eastness
80.826439,7.211306095123291,20.8928337097168,179.82373046875,0.952567994594574,0.0892185399456153,4.0,75.0,256.1687996112101,446.7058966466872,233.28138668394612,760.1926939899563,3103.736999838004,4096.774015875587,4091.491495221124,4465.789567471245,1938.976186619148,787.2129434634697,0.8920521369894643,0.685926232808129,0.6766119840465041,0.3560916072861802,2.702006144199184,-7.240863344881935,-13.418030781360615,2.3382429015566,6.17716743647868,-8.741291103158387,-13.972331776821934,5.2310406736635455,681.9468653815001,23.031074728781142,0.6107391942855784,-0.7778222404217365
128.111923,7.20789909362793,47.612937927246094,247.656158,0.9865090250968932,0.0562620766495814,4.0,52.0,288.3631493506494,470.7409090909092,285.0071428571429,824.977272727273,2751.914853896105,3496.008603896104,3393.123295454546,3777.851461038962,1864.525892857143,820.8693993506496,0.8459091783305543,0.6094453750232166,0.6094044122467736,0.2891908832893813,2.662002923423436,-6.480248311910068,-12.91648482937102,2.704876114705509,6.43623651746095,-2.458556661379997,-9.112444863773971,6.653888202393975,252.7175324675325,10.26931403983723,-0.6167938086393712,-0.4749648806835817
80.59296417236328,7.210326194763184,20.776951,179.467377,0.956387996673584,0.0894648410561209,4.0,51.0,253.2381416504224,407.0082033788174,257.5791910331384,655.9133365821963,2224.80904808317,2873.914554905784,2874.319363222873,3131.1393762183243,1509.612897985705,660.0171377517869,0.8337577992777416,0.6266788892237917,0.6258345720525585,0.310529669641356,2.594729603759837,-10.684458880238289,-16.75281125302711,2.239975315266335,6.068352372788824,-4.692525595175439,-9.440258732244178,4.747733137068738,251.04483430799223,13.165996809916654,0.5046145464086343,0.7968394781127465
186.899216,7.21500301361084,85.57159423828125,327.310547,0.973019003868103,0.038603502810349,7.0,0.0,277.18614086335606,466.9107432651737,375.1638266796495,797.1234988640055,2360.040652385589,3037.8597857838367,3007.7813209996752,3300.753570269392,1788.8722005842258,833.841934436871,0.7790879458228346,0.5799810786867177,0.5651711760189835,0.253884882757561,2.107273786277869,-10.852200343408583,-16.789644243902757,2.2138529603474306,5.9374439004941735,-5.683596374688844,-10.510216001198184,4.826619626509339,188.302012333658,9.810564671658495,-0.8944007587190667,0.3282906916136622
39.60222244262695,7.213924884796143,3.507162094116211,114.775162,0.9623029828071594,0.1821549974941289,4.0,0.0,2295.216918330897,2434.7593765221627,2460.4867673323592,2572.4521837960706,3009.873518428316,3283.490826432864,3191.9665530118527,3278.5332034421176,3731.1446663419392,3259.519727228446,0.1634907215513802,0.1222433853120949,0.0084412158369648,-0.072066924474172,-0.4166674729211543,-8.157551699980548,-16.00063427106265,2.071008655412057,7.843082571082106,-4.372752420395736,-12.415500479974892,8.042748059579152,274.7204091573308,5.431933888136364,0.6176637346094741,-0.0059426069073784
94.990913,7.210347175598144,28.37839126586914,200.661911,0.95346999168396,0.075904852822557,4.0,82.0,296.07060542119785,502.1936373965266,264.33549748417465,830.3647135205324,3036.308066872261,3979.4424606395055,3989.6593085538057,4339.198182113293,2075.049667261808,892.7682194448952,0.8753287983194102,0.653864149906398,0.6328518416087817,0.3142337496664175,2.7856791033109505,-10.845991431092036,-17.34499612145806,2.383317149956345,6.499004690366029,-5.593436217988426,-10.298995260427183,4.705559042438761,254.56808959584484,30.726131597096952,0.9886763676119276,0.090433923005312
110.29935455322266,7.205639839172363,37.02237701416016,222.6093597412109,0.9501940011978148,0.0653274404090465,4.0,86.0,479.7218252679443,748.1983598570964,610.562682689185,1265.7150048717117,3125.129425138032,3748.927086716466,3800.154758038324,4054.752598246184,2591.840695030854,1458.1567879181548,0.7242104354549143,0.5029237448717129,0.4468353185832165,0.1892992418823068,2.081343753265447,-4.760422919709297,-11.2062005955095,3.427633576915122,6.445777675800203,-8.7323624080055,-11.626261280584233,2.893898872578732,360.0573238064308,21.14738492417467,0.1930097618094929,-0.9754038027378374
53.245849609375,7.212618827819824,8.277636528015137,137.284866,0.9570840001106262,0.135456254796902,4.0,78.0,441.11297139141743,680.2204161248376,510.3562256176856,1144.221716514955,3028.8256664499345,3660.810711963591,3574.4283159948,3936.870286085826,2508.3097366710017,1318.9551365409625,0.7506828073317634,0.5155815997342212,0.4616279767999449,0.1747264587910672,2.3346953177462564,-3.545754244902516,-10.732765143349797,3.81812851444948,7.1870108984472765,-6.551468659286528,-12.941177131816048,6.389708472529518,417.5216189856958,26.891895822492785,0.042972327392867,-0.9964477425494112
176.687042,7.213842868804932,78.714249,313.737244,0.9739429950714112,0.0408281329463424,4.0,75.0,287.2931090524948,489.607264748903,328.4418169998375,938.3700633837155,2619.247440273038,3236.577441898261,3234.855030066634,3579.6537461400944,2200.351617097351,1048.6451324557129,0.8142861356241486,0.5490051943913743,0.5084624691225722,0.1880743271519782,2.3839031961023727,-10.234227802206226,-15.450218812793189,1.8171169132064853,5.21599101058696,-8.755698676381709,-14.735114892336004,5.9794162159543,381.5376239232894,10.446854750082862,0.8494059556223236,0.0733737850741068
109.844009,7.207993984222412,36.75001525878906,221.983749,0.9570389986038208,0.0656196767594821,4.0,83.0,202.83290071382223,376.9821544451656,206.0382057105776,676.8699707981832,2673.6147793640507,3454.427157689813,3425.9905905256346,3707.8725665152506,1640.678942245296,655.0270927968853,0.885895961427944,0.6693827375404234,0.6779640519090343,0.3510581001586546,2.563734639667088,-5.905154876093125,-12.587616369998456,2.324560764194782,6.682461493905333,-5.185110744120236,-8.854672562866115,3.6695618187458776,355.8247890979884,10.993275209961585,-0.2803595074327379,-0.6792388499099203
